OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,,,,,
18296,MC02T3,386,517580.3983,4905417.607,5/15/2019,4:49:00,0:00:00,49,12:00 AM,1
18297,MC02T3,376,517596.426,4905389.993,5/15/2019,4:50:00,0:00:00,50,12:00 AM,1
18298,MC02T3,372,517620.607,4905385.726,5/15/2019,4:51:00,0:00:00,51,12:00 AM,1
18299,MC02T3,369.85,517623.7351,4905349.746,5/15/2019,4:52:00,0:00:00,52,12:00 AM,1
18300,MC02T3,370,517622.0573,4905350.741,5/15/2019,4:52:00,0:00:00,52,12:00 AM,0
18301,MC02T3,370,517620.8692,4905347.628,5/15/2019,4:52:00,0:00:00,52,12:00 AM,0
18302,MC02T3,362,517583.0712,4905313.426,5/15/2019,4:53:00,0:00:00,53,12:00 AM,1
18303,MC02T3,357,517568.385,4905316.719,5/15/2019,4:54:00,0:00:00,54,12:00 AM,1
18304,MC02T3,357,517541.5652,4905293.544,5/15/2019,4:55:00,0:00:00,55,12:00 AM,1
18305,MC02T3,350,517512.0253,4905273.249,5/15/2019,4:56:00,0:00:00,56,12:00 AM,1
18306,MC02T3,349,517501.3142,4905251.672,5/15/2019,4:57:00,0:00:00,57,12:00 AM,1
18307,MC02T3,350,517480.6494,4905223.515,5/15/2019,4:58:00,0:00:00,58,12:00 AM,1
18308,MC02T3,349.04,517466.6145,4905191.932,5/15/2019,4:59:00,0:00:00,59,12:00 AM,1
18309,MC02T3,349,517465.9755,4905192.264,5/15/2019,4:59:00,0:00:00,59,12:00 AM,0
21894,MC03T1,812.8,539097.5171,4905485.802,6/12/2019,6:20:00,0:00:00,20,12:00 AM,-39
21895,MC03T1,812,539097.115,4905486.355,6/12/2019,6:20:00,0:00:00,20,12:00 AM,0
21896,MC03T1,812,539097.117,4905486.022,6/12/2019,6:20:00,0:00:00,20,12:00 AM,0
21897,MC03T1,806,539081.6105,4905504.59,6/12/2019,6:21:00,0:00:00,21,12:00 AM,1
21898,MC03T1,804,539058.7715,4905522.115,6/12/2019,6:22:00,0:00:00,22,12:00 AM,1
21899,MC03T1,804,539039.7288,4905531.777,6/12/2019,6:23:00,0:00:00,23,12:00 AM,1
21900,MC03T1,806,539035.6073,4905554.079,6/12/2019,6:24:00,0:00:00,24,12:00 AM,1
21901,MC03T1,803,539016.1939,4905572.402,6/12/2019,6:25:00,0:00:00,25,12:00 AM,1
21902,MC03T1,807,538997.3341,4905578.177,6/12/2019,6:26:00,0:00:00,26,12:00 AM,1
21903,MC03T1,806,538981.1241,4905567.639,6/12/2019,6:27:00,0:00:00,27,12:00 AM,1
21904,MC03T1,808,538972.0035,4905545.369,6/12/2019,6:28:00,0:00:00,28,12:00 AM,1
21905,MC03T1,813,538971.9743,4905523.486,6/12/2019,6:29:00,0:00:00,29,12:00 AM,1
21906,MC03T1,810.62,538949.8338,4905544.348,6/12/2019,6:30:00,0:00:00,30,12:00 AM,1
21907,MC03T1,811,538951.157,4905536.469,6/12/2019,6:30:00,0:00:00,30,12:00 AM,0
21908,MC03T1,811,538948.8753,4905544.565,6/12/2019,6:30:00,0:00:00,30,12:00 AM,0
21909,MC03T1,809,538964.3296,4905574.87,6/12/2019,6:31:00,0:00:00,31,12:00 AM,1
21910,MC03T1,809,538966.1185,4905582.545,6/12/2019,6:32:00,0:00:00,32,12:00 AM,1
21911,MC03T1,811,538967.1495,4905583.551,6/12/2019,6:34:00,0:00:00,34,12:00 AM,2
21912,MC03T1,811,538968.4857,4905586.891,6/12/2019,6:35:00,0:00:00,35,12:00 AM,1
21913,MC03T1,811,538969.8364,4905587.788,6/12/2019,6:36:00,0:00:00,36,12:00 AM,1
21914,MC03T1,817,538967.8841,4905607.548,6/12/2019,6:37:00,0:00:00,37,12:00 AM,1
21915,MC03T1,812,538959.0423,4905592.055,6/12/2019,6:38:00,0:00:00,38,12:00 AM,1
21916,MC03T1,813,538960.2374,4905592.285,6/12/2019,6:39:00,0:00:00,39,12:00 AM,1
21917,MC03T1,806.26,538961.6739,4905592.182,6/12/2019,6:40:00,0:00:00,40,12:00 AM,1
21918,MC03T1,806,538960.2335,4905592.951,6/12/2019,6:40:00,0:00:00,40,12:00 AM,0
21919,MC03T1,803,538959.2005,4905592.278,6/12/2019,6:40:00,0:00:00,40,12:00 AM,0
21920,MC03T1,813,538954.3478,4905603.468,6/12/2019,6:41:00,0:00:00,41,12:00 AM,1
21921,MC03T1,816,538934.2153,4905595.24,6/12/2019,6:42:00,0:00:00,42,12:00 AM,1
21922,MC03T1,813,538897.1637,4905615.236,6/12/2019,6:43:00,0:00:00,43,12:00 AM,1
21923,MC03T1,817,538915.0257,4905629.671,6/12/2019,6:44:00,0:00:00,44,12:00 AM,1
21924,MC03T1,809,538915.7376,4905630.675,6/12/2019,6:45:00,0:00:00,45,12:00 AM,1
21925,MC03T1,809,538914.5411,4905630.668,6/12/2019,6:46:00,0:00:00,46,12:00 AM,1
21926,MC03T1,811,538929.7435,4905663.082,6/12/2019,6:47:00,0:00:00,47,12:00 AM,1
21927,MC03T1,812,538965.488,4905661.628,6/12/2019,6:48:00,0:00:00,48,12:00 AM,1
21928,MC03T1,806,538966.8574,4905686.185,6/12/2019,6:49:00,0:00:00,49,12:00 AM,1
21929,MC03T1,797.54,538991.6668,4905712.658,6/12/2019,6:50:00,0:00:00,50,12:00 AM,1
21930,MC03T1,797,538991.1856,4905713.099,6/12/2019,6:50:00,0:00:00,50,12:00 AM,0
21931,MC03T1,797,538985.1894,4905715.396,6/12/2019,6:50:00,0:00:00,50,12:00 AM,0
21932,MC03T1,801,538963.0662,4905720.041,6/12/2019,6:51:00,0:00:00,51,12:00 AM,1
21933,MC03T1,800,538928.0381,4905708.391,6/12/2019,6:52:00,0:00:00,52,12:00 AM,1
21934,MC03T1,799,538912.462,4905685.194,6/12/2019,6:53:00,0:00:00,53,12:00 AM,1
21935,MC03T1,801,538899.4035,4905694.67,6/12/2019,6:54:00,0:00:00,54,12:00 AM,1
21936,MC03T1,797,538919.3227,4905711.894,6/12/2019,6:55:00,0:00:00,55,12:00 AM,1
21937,MC03T1,792,538937.6772,4905737.329,6/12/2019,6:56:00,0:00:00,56,12:00 AM,1
21938,MC03T1,791,538952.6349,4905757.19,6/12/2019,6:57:00,0:00:00,57,12:00 AM,1
21939,MC03T1,785,538950.4088,4905755.955,6/12/2019,6:58:00,0:00:00,58,12:00 AM,1
21940,MC03T1,780.13,538952.0805,4905756.52,6/12/2019,7:00:00,0:00:00,0,12:00 AM,-58
21941,MC03T1,780,538951.4418,4905756.627,6/12/2019,7:00:00,0:00:00,0,12:00 AM,0
21942,MC03T1,781,538951.4431,4905756.405,6/12/2019,7:00:00,0:00:00,0,12:00 AM,0
21943,MC03T1,792,538958.3029,4905783.216,6/12/2019,7:01:00,0:00:00,1,12:00 AM,1
21944,MC03T1,793,538967.1713,4905807.595,6/12/2019,7:02:00,0:00:00,2,12:00 AM,1
21945,MC03T1,788,538985.2037,4905806.702,6/12/2019,7:03:00,0:00:00,3,12:00 AM,1
21946,MC03T1,783,538982.0757,4905809.572,6/12/2019,7:04:00,0:00:00,4,12:00 AM,1
21947,MC03T1,781,538983.2735,4905809.357,6/12/2019,7:06:00,0:00:00,6,12:00 AM,2
21948,MC03T1,786,538985.4916,4905811.925,6/12/2019,7:07:00,0:00:00,7,12:00 AM,1
21949,MC03T1,785,538996.9285,4905793.443,6/12/2019,7:08:00,0:00:00,8,12:00 AM,1
21950,MC03T1,778,539022.2221,4905792.15,6/12/2019,7:09:00,0:00:00,9,12:00 AM,1
21951,MC03T1,774,539054.7741,4905790.9,6/12/2019,7:10:00,0:00:00,10,12:00 AM,1
21952,MC03T1,771.43,539061.3189,4905803.602,6/12/2019,7:10:00,0:00:00,10,12:00 AM,0
21953,MC03T1,771,539061.1554,4905804.267,6/12/2019,7:10:00,0:00:00,10,12:00 AM,0
21954,MC03T1,767,539042.212,4905824.148,6/12/2019,7:11:00,0:00:00,11,12:00 AM,1
21955,MC03T1,767,539006.5509,4905865.256,6/12/2019,7:12:00,0:00:00,12,12:00 AM,1
21956,MC03T1,766,539013.6063,4905885.959,6/12/2019,7:13:00,0:00:00,13,12:00 AM,1
21957,MC03T1,757,539034.0226,4905913.295,6/12/2019,7:14:00,0:00:00,14,12:00 AM,1
21958,MC03T1,753,539046.5927,4905932.142,6/12/2019,7:15:00,0:00:00,15,12:00 AM,1
21959,MC03T1,750,539059.6167,4905955.102,6/12/2019,7:16:00,0:00:00,16,12:00 AM,1
21960,MC03T1,749,539090.5882,4905977.947,6/12/2019,7:17:00,0:00:00,17,12:00 AM,1
21961,MC03T1,747,539108.2592,4905970.721,6/12/2019,7:18:00,0:00:00,18,12:00 AM,1
21962,MC03T1,738,539129.4643,4905946.077,6/12/2019,7:19:00,0:00:00,19,12:00 AM,1
21963,MC03T1,745,539136.4965,4905917.239,6/12/2019,7:20:00,0:00:00,20,12:00 AM,1
21964,MC03T1,747.57,539136.1668,4905892.356,6/12/2019,7:20:00,0:00:00,20,12:00 AM,0
21965,MC03T1,748,539134.2478,4905893.122,6/12/2019,7:20:00,0:00:00,20,12:00 AM,0
21966,MC03T1,749,539137.1764,4905883.587,6/12/2019,7:21:00,0:00:00,21,12:00 AM,1
21967,MC03T1,742,539127.2513,4905862.645,6/12/2019,7:22:00,0:00:00,22,12:00 AM,1
21968,MC03T1,753,539119.2537,4905852.822,6/12/2019,7:23:00,0:00:00,23,12:00 AM,1
21969,MC03T1,763,539096.9274,4905838.137,6/12/2019,7:24:00,0:00:00,24,12:00 AM,1
21970,MC03T1,762,539102.0366,4905810.732,6/12/2019,7:25:00,0:00:00,25,12:00 AM,1
21971,MC03T1,772,539132.3664,4905780.922,6/12/2019,7:25:00,0:00:00,25,12:00 AM,0
21972,MC03T1,779,539144.3103,4905731.12,6/12/2019,7:26:00,0:00:00,26,12:00 AM,1
21973,MC03T1,787,539186.9516,4905696.83,6/12/2019,7:27:00,0:00:00,27,12:00 AM,1
21974,MC03T1,794,539204.9786,4905656.95,6/12/2019,7:28:00,0:00:00,28,12:00 AM,1
21975,MC03T1,797,539217.0728,4905608.814,6/12/2019,7:29:00,0:00:00,29,12:00 AM,1
21976,MC03T1,795.36,539213.3248,4905568.693,6/12/2019,7:30:00,0:00:00,30,12:00 AM,1
21977,MC03T1,796,539212.3656,4905569.02,6/12/2019,7:30:00,0:00:00,30,12:00 AM,0
21978,MC03T1,795,539207.3092,4905560.881,6/12/2019,7:30:00,0:00:00,30,12:00 AM,0
21979,MC03T1,803,539172.9534,4905516.8,6/12/2019,7:31:00,0:00:00,31,12:00 AM,1
21980,MC03T1,806,539121.7517,4905488.391,6/12/2019,7:32:00,0:00:00,32,12:00 AM,1
21981,MC03T1,812,539111.3268,4905484.219,6/12/2019,7:33:00,0:00:00,33,12:00 AM,1
21982,MC03T1,817.17,539111.2517,4905483.441,6/12/2019,7:37:00,0:00:00,37,12:00 AM,4
21983,MC03T1,817,539110.5318,4905483.77,6/12/2019,7:37:00,0:00:00,37,12:00 AM,0
21984,MC03T2,693.59,539466.3393,4905901.337,6/12/2019,8:48:00,0:00:00,48,12:00 AM,11
21985,MC03T2,693,539465.9399,4905901.446,6/12/2019,8:48:00,0:00:00,48,12:00 AM,0
21986,MC03T2,694,539465.779,4905901.667,6/12/2019,8:48:00,0:00:00,48,12:00 AM,0
21987,MC03T2,690,539515.7468,4905909.078,6/12/2019,8:49:00,0:00:00,49,12:00 AM,1
21988,MC03T2,689,539591.6767,4905910.092,6/12/2019,8:50:00,0:00:00,50,12:00 AM,1
21989,MC03T2,680,539670.4039,4905923.343,6/12/2019,8:51:00,0:00:00,51,12:00 AM,1
21990,MC03T2,686,539729.5092,4905962.801,6/12/2019,8:52:00,0:00:00,52,12:00 AM,1
21991,MC03T2,682,539777.3151,4905932.101,6/12/2019,8:53:00,0:00:00,53,12:00 AM,1
21992,MC03T2,681,539832.3216,4905884.783,6/12/2019,8:54:00,0:00:00,54,12:00 AM,1
21993,MC03T2,691,539865.3349,4905807.785,6/12/2019,8:55:00,0:00:00,55,12:00 AM,1
21994,MC03T2,685,539930.4528,4905763.862,6/12/2019,8:56:00,0:00:00,56,12:00 AM,1
21995,MC03T2,668,539942.1312,4905706.284,6/12/2019,8:57:00,0:00:00,57,12:00 AM,1
21996,MC03T2,679,539935.4737,4905699.245,6/12/2019,8:58:00,0:00:00,58,12:00 AM,1
21997,MC03T2,680.69,539936.5904,4905699.252,6/12/2019,8:58:00,0:00:00,58,12:00 AM,0
21998,MC03T2,680,539935.1546,4905699.243,6/12/2019,8:58:00,0:00:00,58,12:00 AM,0
21999,MC03T2,677,539988.5951,4905686.795,6/12/2019,8:59:00,0:00:00,59,12:00 AM,1
22000,MC03T2,660,540052.4865,4905687.186,6/12/2019,9:00:00,0:00:00,0,12:00 AM,-59
22001,MC03T2,663,540127.0843,4905710.748,6/12/2019,9:01:00,0:00:00,1,12:00 AM,1
22002,MC03T2,658,540164.669,4905669.435,6/12/2019,9:02:00,0:00:00,2,12:00 AM,1
22003,MC03T2,674,540170.436,4905600.602,6/12/2019,9:03:00,0:00:00,3,12:00 AM,1
22004,MC03T2,672,540141.8347,4905542.777,6/12/2019,9:04:00,0:00:00,4,12:00 AM,1
22005,MC03T2,669,540125.8913,4905489.029,6/12/2019,9:05:00,0:00:00,5,12:00 AM,1
22006,MC03T2,671,540145.1696,4905441.272,6/12/2019,9:06:00,0:00:00,6,12:00 AM,1
22007,MC03T2,674,540148.2791,4905415.521,6/12/2019,9:07:00,0:00:00,7,12:00 AM,1
22008,MC03T2,673,540107.0086,4905355.175,6/12/2019,9:08:00,0:00:00,8,12:00 AM,1
22009,MC03T2,669.95,540089.3904,4905340.294,6/12/2019,9:08:00,0:00:00,8,12:00 AM,0
22010,MC03T2,670,540088.8259,4905341.29,6/12/2019,9:08:00,0:00:00,8,12:00 AM,0
22011,MC03T2,670,540040.1651,4905315.222,6/12/2019,9:09:00,0:00:00,9,12:00 AM,1
22012,MC03T2,671,539993.0924,4905264.171,6/12/2019,9:10:00,0:00:00,10,12:00 AM,1
22013,MC03T2,658,539986.3931,4905263.908,6/12/2019,9:11:00,0:00:00,11,12:00 AM,1
22014,MC03T2,672,539995.6403,4905264.964,6/12/2019,9:12:00,0:00:00,12,12:00 AM,1
22015,MC03T2,676,540001.9031,4905284.441,6/12/2019,9:13:00,0:00:00,13,12:00 AM,1
22016,MC03T2,673,540057.7383,4905324.438,6/12/2019,9:14:00,0:00:00,14,12:00 AM,1
22017,MC03T2,677,540120.0232,4905366.251,6/12/2019,9:15:00,0:00:00,15,12:00 AM,1
22018,MC03T2,670,540137.6932,4905437.672,6/12/2019,9:16:00,0:00:00,16,12:00 AM,1
22019,MC03T2,673,540124.395,4905511.901,6/12/2019,9:17:00,0:00:00,17,12:00 AM,1
22020,MC03T2,674.24,540148.1042,4905548.036,6/12/2019,9:17:00,0:00:00,17,12:00 AM,0
22021,MC03T2,674,540147.3004,4905549.031,6/12/2019,9:17:00,0:00:00,17,12:00 AM,0
21859,MC03T3,552.62,541291.1107,4905334.659,6/12/2019,5:16:00,0:00:00,16,12:00 AM,-1
21860,MC03T3,553,541290.8644,4905335.768,6/12/2019,5:16:00,0:00:00,16,12:00 AM,0
21861,MC03T3,553,541290.8644,4905335.768,6/12/2019,5:16:00,0:00:00,16,12:00 AM,0
21862,MC03T3,565,541246.8946,4905414.134,6/12/2019,5:17:00,0:00:00,17,12:00 AM,1
21863,MC03T3,549,541201.8699,4905470.167,6/12/2019,5:18:00,0:00:00,18,12:00 AM,1
21864,MC03T3,547,541126.8283,4905504.685,6/12/2019,5:19:00,0:00:00,19,12:00 AM,1
21865,MC03T3,543,541057.3073,4905536.683,6/12/2019,5:20:00,0:00:00,20,12:00 AM,1
21866,MC03T3,538,541049.3944,4905539.188,6/12/2019,5:21:00,0:00:00,21,12:00 AM,1
21867,MC03T3,541,541025.6569,4905610.129,6/12/2019,5:22:00,0:00:00,22,12:00 AM,1
21868,MC03T3,542,541009.2028,4905677.228,6/12/2019,5:23:00,0:00:00,23,12:00 AM,1
21869,MC03T3,538,540929.9032,4905704.39,6/12/2019,5:24:00,0:00:00,24,12:00 AM,1
21870,MC03T3,532,540849.5873,4905715.552,6/12/2019,5:25:00,0:00:00,25,12:00 AM,1
21871,MC03T3,529.33,540774.9936,4905755.741,6/12/2019,5:26:00,0:00:00,26,12:00 AM,1
21872,MC03T3,529,540781.3858,4905754.004,6/12/2019,5:26:00,0:00:00,26,12:00 AM,0
21873,MC03T3,528,540773.3137,4905756.508,6/12/2019,5:26:00,0:00:00,26,12:00 AM,0
21874,MC03T3,520,540707.6367,4905748.324,6/12/2019,5:27:00,0:00:00,27,12:00 AM,1
21875,MC03T3,534,540657.516,4905752.677,6/12/2019,5:28:00,0:00:00,28,12:00 AM,1
21876,MC03T3,530,540606.3634,4905794.791,6/12/2019,5:29:00,0:00:00,29,12:00 AM,1
21877,MC03T3,533,540548.199,4905848.637,6/12/2019,5:30:00,0:00:00,30,12:00 AM,1
21878,MC03T3,529,540535.1227,4905860.663,6/12/2019,5:31:00,0:00:00,31,12:00 AM,1
21879,MC03T3,525,540596.1047,4905802.614,6/12/2019,5:32:00,0:00:00,32,12:00 AM,1
21880,MC03T3,524,540643.4479,4905757.366,6/12/2019,5:33:00,0:00:00,33,12:00 AM,1
21881,MC03T3,517,540723.5709,4905751.422,6/12/2019,5:34:00,0:00:00,34,12:00 AM,1
21882,MC03T3,531,540793.5238,4905751.858,6/12/2019,5:35:00,0:00:00,35,12:00 AM,1
21883,MC03T3,536,540866.0708,4905707.324,6/12/2019,5:36:00,0:00:00,36,12:00 AM,1
21884,MC03T3,537.79,540889.9495,4905702.808,6/12/2019,5:36:00,0:00:00,36,12:00 AM,0
21885,MC03T3,538,540889.3918,4905702.693,6/12/2019,5:36:00,0:00:00,36,12:00 AM,0
21886,MC03T3,535,540937.347,4905700.327,6/12/2019,5:37:00,0:00:00,37,12:00 AM,1
21887,MC03T3,547,541009.0343,4905678.671,6/12/2019,5:38:00,0:00:00,38,12:00 AM,1
21888,MC03T3,556,541025.0682,4905602.239,6/12/2019,5:39:00,0:00:00,39,12:00 AM,1
21889,MC03T3,563,541078.4271,4905527.041,6/12/2019,5:40:00,0:00:00,40,12:00 AM,1
21890,MC03T3,556,541156.1761,4905493.206,6/12/2019,5:41:00,0:00:00,41,12:00 AM,1
21891,MC03T3,548,541229.233,4905444.569,6/12/2019,5:42:00,0:00:00,42,12:00 AM,1
21892,MC03T3,550.5,541266.7436,4905403.707,6/12/2019,5:43:00,0:00:00,43,12:00 AM,1
21893,MC03T3,551,541265.622,4905404.477,6/12/2019,5:43:00,0:00:00,43,12:00 AM,0
6147,MC04T1,1011.68,546827.3813,4905976.207,5/15/2019,7:32:00,0:00:00,32,12:00 AM,-11
6148,MC04T1,1011,546826.192,4905975.199,5/15/2019,7:32:00,0:00:00,32,12:00 AM,0
6149,MC04T1,1011,546826.0238,4905976.42,5/15/2019,7:32:00,0:00:00,32,12:00 AM,0
6150,MC04T1,1009,546851.2621,4905983.043,5/15/2019,7:33:00,0:00:00,33,12:00 AM,1
6151,MC04T1,1013,546858.7786,4906013.866,5/15/2019,7:34:00,0:00:00,34,12:00 AM,1
6152,MC04T1,1010,546883.3415,4906047.921,5/15/2019,7:35:00,0:00:00,35,12:00 AM,1
6153,MC04T1,1013,546890.3409,4906072.964,5/15/2019,7:36:00,0:00:00,36,12:00 AM,1
6154,MC04T1,1018,546902.8946,4906090.938,5/15/2019,7:37:00,0:00:00,37,12:00 AM,1
6155,MC04T1,1018,546919.0271,4906110.382,5/15/2019,7:38:00,0:00:00,38,12:00 AM,1
6156,MC04T1,1012,546924.9254,4906122.087,5/15/2019,7:39:00,0:00:00,39,12:00 AM,1
6157,MC04T1,1015,546930.8405,4906131.46,5/15/2019,7:40:00,0:00:00,40,12:00 AM,1
6158,MC04T1,1014,546955.9976,4906160.411,5/15/2019,7:41:00,0:00:00,41,12:00 AM,1
6159,MC04T1,1020,546961.5873,4906215.102,5/15/2019,7:42:00,0:00:00,42,12:00 AM,1
6160,MC04T1,1020.64,546962.5954,4906219.108,5/15/2019,7:42:00,0:00:00,42,12:00 AM,0
6161,MC04T1,1020,546961.7165,4906219.324,5/15/2019,7:42:00,0:00:00,42,12:00 AM,0
6162,MC04T1,1016,546948.6146,4906233.337,5/15/2019,7:43:00,0:00:00,43,12:00 AM,1
6163,MC04T1,1011,546929.7557,4906238.2,5/15/2019,7:44:00,0:00:00,44,12:00 AM,1
6164,MC04T1,1009,546925.8413,4906261.277,5/15/2019,7:45:00,0:00:00,45,12:00 AM,1
6165,MC04T1,1013,546930.4523,4906285.636,5/15/2019,7:46:00,0:00:00,46,12:00 AM,1
6166,MC04T1,1016,546946.2436,4906296.969,5/15/2019,7:47:00,0:00:00,47,12:00 AM,1
6167,MC04T1,1017,546941.3044,4906318.372,5/15/2019,7:48:00,0:00:00,48,12:00 AM,1
6168,MC04T1,1017,546912.1796,4906353.375,5/15/2019,7:49:00,0:00:00,49,12:00 AM,1
6169,MC04T1,1016,546898.359,4906389.821,5/15/2019,7:50:00,0:00:00,50,12:00 AM,1
6170,MC04T1,1018,546895.6929,4906405.686,5/15/2019,7:51:00,0:00:00,51,12:00 AM,1
6171,MC04T1,1017,546880.9693,4906423.465,5/15/2019,7:52:00,0:00:00,52,12:00 AM,1
6172,MC04T1,1013.92,546875.4144,4906430.645,5/15/2019,7:52:00,0:00:00,52,12:00 AM,0
6173,MC04T1,1014,546874.9343,4906430.864,5/15/2019,7:52:00,0:00:00,52,12:00 AM,0
6174,MC04T1,1012,546864.4743,4906432.455,5/15/2019,7:53:00,0:00:00,53,12:00 AM,1
6175,MC04T1,1018,546847.0636,4906435.663,5/15/2019,7:54:00,0:00:00,54,12:00 AM,1
6176,MC04T1,1019,546829.4793,4906451.976,5/15/2019,7:55:00,0:00:00,55,12:00 AM,1
6177,MC04T1,1012,546810.9765,4906474.06,5/15/2019,7:56:00,0:00:00,56,12:00 AM,1
6178,MC04T1,1014,546754.3309,4906498.648,5/15/2019,7:57:00,0:00:00,57,12:00 AM,1
6179,MC04T1,1022,546696.2308,4906537.111,5/15/2019,7:58:00,0:00:00,58,12:00 AM,1
6180,MC04T1,1027,546632.7242,4906562.095,5/15/2019,7:59:00,0:00:00,59,12:00 AM,1
6181,MC04T1,1030,546596.4767,4906578.499,5/15/2019,8:00:00,0:00:00,0,12:00 AM,-59
6182,MC04T1,1033,546588.8216,4906600.66,5/15/2019,8:01:00,0:00:00,1,12:00 AM,1
6183,MC04T1,1033,546587.2041,4906626.197,5/15/2019,8:02:00,0:00:00,2,12:00 AM,1
6184,MC04T1,1031.86,546589.9179,4906637.102,5/15/2019,8:02:00,0:00:00,2,12:00 AM,0
6185,MC04T1,1031,546588.1578,4906637.867,5/15/2019,8:02:00,0:00:00,2,12:00 AM,0
6186,MC04T1,1028,546594.0041,4906656.903,5/15/2019,8:02:00,0:00:00,2,12:00 AM,0
6187,MC04T1,1028,546602.4675,4906700.396,5/15/2019,8:03:00,0:00:00,3,12:00 AM,1
6188,MC04T1,1020,546602.8847,4906731.39,5/15/2019,8:04:00,0:00:00,4,12:00 AM,1
6189,MC04T1,1019,546609.1561,4906769.09,5/15/2019,8:05:00,0:00:00,5,12:00 AM,1
6190,MC04T1,1013,546627.708,4906784.663,5/15/2019,8:06:00,0:00:00,6,12:00 AM,1
6191,MC04T1,1010,546621.6601,4906838.715,5/15/2019,8:07:00,0:00:00,7,12:00 AM,1
6192,MC04T1,1011,546642.9138,4906855.64,5/15/2019,8:08:00,0:00:00,8,12:00 AM,1
6193,MC04T1,1012,546668.7039,4906862.711,5/15/2019,8:09:00,0:00:00,9,12:00 AM,1
6194,MC04T1,1009,546677.3225,4906861.995,5/15/2019,8:10:00,0:00:00,10,12:00 AM,1
6195,MC04T1,1010,546695.5649,4906865.013,5/15/2019,8:11:00,0:00:00,11,12:00 AM,1
6196,MC04T1,1009.45,546706.5006,4906852.539,5/15/2019,8:12:00,0:00:00,12,12:00 AM,1
6197,MC04T1,1009,546705.9392,4906852.98,5/15/2019,8:12:00,0:00:00,12,12:00 AM,0
6198,MC04T1,1006,546709.0288,4906855.89,5/15/2019,8:12:00,0:00:00,12,12:00 AM,0
6199,MC04T1,1009,546710.4885,4906841.349,5/15/2019,8:13:00,0:00:00,13,12:00 AM,1
6200,MC04T1,1007,546705.8836,4906838.428,5/15/2019,8:14:00,0:00:00,14,12:00 AM,1
6201,MC04T1,1009,546698.798,4906825.492,5/15/2019,8:16:00,0:00:00,16,12:00 AM,2
6202,MC04T1,1009,546698.0889,4906824.265,5/15/2019,8:17:00,0:00:00,17,12:00 AM,1
6203,MC04T1,1011,546691.0271,4906807.997,5/15/2019,8:18:00,0:00:00,18,12:00 AM,1
6204,MC04T1,1009,546687.6081,4906806.528,5/15/2019,8:19:00,0:00:00,19,12:00 AM,1
6205,MC04T1,1006,546687.2502,4906756.096,5/15/2019,8:20:00,0:00:00,20,12:00 AM,1
6206,MC04T1,1023,546695.6249,4906733.717,5/15/2019,8:21:00,0:00:00,21,12:00 AM,1
6207,MC04T1,1025.13,546681.6004,4906731.951,5/15/2019,8:22:00,0:00:00,22,12:00 AM,1
6208,MC04T1,1026,546680.6402,4906732.389,5/15/2019,8:22:00,0:00:00,22,12:00 AM,0
6209,MC04T1,1027,546668.3427,4906723.303,5/15/2019,8:22:00,0:00:00,22,12:00 AM,0
6210,MC04T1,1021,546658.3573,4906714.346,5/15/2019,8:23:00,0:00:00,23,12:00 AM,1
6211,MC04T1,1013,546637.7269,4906699.425,5/15/2019,8:24:00,0:00:00,24,12:00 AM,1
6212,MC04T1,1014,546627.2964,4906674.58,5/15/2019,8:25:00,0:00:00,25,12:00 AM,1
6213,MC04T1,1014,546636.2088,4906643.874,5/15/2019,8:26:00,0:00:00,26,12:00 AM,1
6214,MC04T1,1032,546647.9326,4906610.412,5/15/2019,8:27:00,0:00:00,27,12:00 AM,1
6215,MC04T1,1024,546659.2257,4906592.609,5/15/2019,8:28:00,0:00:00,28,12:00 AM,1
6216,MC04T1,1027,546654.9736,4906584.914,5/15/2019,8:29:00,0:00:00,29,12:00 AM,1
6217,MC04T1,1024,546657.7753,4906549.944,5/15/2019,8:30:00,0:00:00,30,12:00 AM,1
6218,MC04T1,1020,546717.198,4906527.263,5/15/2019,8:31:00,0:00:00,31,12:00 AM,1
6219,MC04T1,1018.4,546755.1987,4906499.987,5/15/2019,8:32:00,0:00:00,32,12:00 AM,1
6220,MC04T1,1019,546754.6317,4906501.205,5/15/2019,8:32:00,0:00:00,32,12:00 AM,0
6221,MC04T1,1017,546762.5632,4906496.263,5/15/2019,8:32:00,0:00:00,32,12:00 AM,0
6222,MC04T1,1022,546801.7648,4906446.113,5/15/2019,8:33:00,0:00:00,33,12:00 AM,1
6223,MC04T1,1018,546810.8874,4906419.63,5/15/2019,8:34:00,0:00:00,34,12:00 AM,1
6224,MC04T1,1017,546814.6299,4906398.219,5/15/2019,8:35:00,0:00:00,35,12:00 AM,1
6225,MC04T1,1013,546830.5278,4906327.797,5/15/2019,8:36:00,0:00:00,36,12:00 AM,1
6226,MC04T1,1018,546848.5085,4906256.168,5/15/2019,8:37:00,0:00:00,37,12:00 AM,1
6227,MC04T1,1017,546867.1221,4906185.322,5/15/2019,8:38:00,0:00:00,38,12:00 AM,1
6228,MC04T1,1018,546908.4901,4906122.636,5/15/2019,8:39:00,0:00:00,39,12:00 AM,1
6229,MC04T1,1013,546901.086,4906053.936,5/15/2019,8:40:00,0:00:00,40,12:00 AM,1
6230,MC04T1,1008,546846.6962,4906008.003,5/15/2019,8:41:00,0:00:00,41,12:00 AM,1
